claim_id,claim_family_id,claim_level,claim_type,dataset,cohort,feature_space,feature_family,pipeline,atlas,target,covariates,n_samples,n_features,roi,hemisphere,roi_group,anatomical_group,network,network_7_like,lobe,direction,evidence_metric,evidence_value,coefficient,t_value,p_value,q_value,claim_text,short_claim_text,criteria_passed,status,n_evaluation_pairs,best_overall_label,worst_overall_label,any_stable_and_transferable,any_fragile,max_evidence_spearman,median_evidence_spearman,min_support_jaccard,median_support_jaccard,best_transfer_label,max_auc_oriented,max_abs_transfer_corr,related_experiment_ids,high_concordance_fragile_support,stability_label,transfer_label,overall_label,evidence_spearman,support_jaccard,direction_retention_source_support,transfer_auc_oriented,transfer_spearman_corr,target_type,evaluation_category,feature_family_group,dataset_group,dedup_key,selection_score,selection_reason,review_priority,review_set
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_fb416146ad_atomic_roi_SubCortGrayVol,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_fb416146ad,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,diagnosis_binary_ad_cn,age; sex; education; icv,660,64,SubCortGrayVol,,global_brain_volume,global_brain_volume,,,,lower,t,-5.122979188436234,-0.3874171388679666,-5.122979188436234,3.962746745518258e-07,1.408976620628714e-06,"AD is associated with lower SubCortGrayVol subcortical volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower SubCortGrayVol subcortical volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,insufficient,True,True,0.9809940174873448,0.925732127240644,0.1428571428571428,0.8181818181818182,strong,0.8837495544091634,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9809940174873448,0.1428571428571428,1.0,0.8837495544091634,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|subcortgrayvol|lower|ad is associated with lower subcortgrayvol subcortical volume compared with cn after adjustment for age sex education icv,7,llm_priority,82,llm_extended
ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE_ac6aba6146_atomic_roi_RH_Limbic_TempPole_2,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE_ac6aba6146,atomic_roi,mmse_association,ADNI_SPM_MATCHED,pooled,spm_thickness_schaefer200_7,thickness,spm_cat12,schaefer200_7network,mmse,age; sex; education,2892,202,RH_Limbic_TempPole_2,RH,Limbic,temporal_pole,Limbic,,temporal,higher,t,22.612488892334287,0.3887046341892222,22.612488892334287,2.270997463832127e-104,2.1844832747337605e-103,"Higher MMSE is associated with higher RH_Limbic_TempPole_2 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.","Higher MMSE is associated with higher RH_Limbic_TempPole_2 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.9285714285714288,0.8920334556064239,0.5384615384615384,0.7692307692307692,strong,,0.4319838449947505,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.9285714285714288,0.5384615384615384,1.0,,0.4319838449947505,mmse,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|mmse association|mmse|thickness|rh limbic temppole 2|higher|higher mmse is associated with higher rh limbic temppole 2 schaefer 200 7 network cortical thickness after adjustment for age sex education,7,llm_priority,83,llm_extended
ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE_198f984def_group_summary_Limbic,ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE_198f984def,group_summary,group_enrichment,ADNI_SPM_MATCHED,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,mmse,age; sex; education,2892,202,,,Limbic,temporal_pole,Limbic,Limbic,temporal,higher,mean_abs_t,16.461673393524666,0.292042882426835,,,,"MMSE-associated effects are concentrated in Limbic network parcels, where 6/7 regions meet support criteria.","MMSE-associated effects are concentrated in Limbic network parcels, where 6/7 regions meet support criteria.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.9642857142857144,0.9098905984635667,0.5384615384615384,0.7692307692307692,strong,,0.4319838449947505,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.9642857142857144,0.5384615384615384,1.0,,0.4319838449947505,mmse,stable_and_transferable,thickness,ADNI_SPM_MATCHED,group summary|group enrichment|mmse|thickness|nan|higher|mmse associated effects are concentrated in limbic network parcels where 6 7 regions meet support criteria,7,llm_priority,84,llm_extended
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86_atomic_roi_SubCortGrayVol,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,diagnosis_binary_mci_cn,age; sex; education; icv,997,64,SubCortGrayVol,,global_brain_volume,global_brain_volume,,,,lower,t,-2.7750698232240687,-0.173554477710925,-2.7750698232240687,0.0056228119078993,0.0239906641403706,"MCI is associated with lower SubCortGrayVol subcortical volume compared with CN, after adjustment for age, sex, education, icv.","MCI is associated with lower SubCortGrayVol subcortical volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,3,stable_and_transferable,insufficient,True,True,0.94828134525475,0.9068834245831966,0.1428571428571428,0.3714285714285714,moderate,0.6571208851751527,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,moderate,stable_and_transferable,0.94828134525475,0.1428571428571428,0.7647058823529411,0.6571208851751527,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|volume|subcortgrayvol|lower|mci is associated with lower subcortgrayvol subcortical volume compared with cn after adjustment for age sex education icv,7,llm_priority,85,llm_extended
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01_atomic_roi_4th-Ventricle,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01,atomic_roi,age_association,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,age,sex; education; icv,1299,64,4th-Ventricle,,ventricle_csf,ventricle_csf,,,,higher,t,7.818215271443365,0.2044075453708121,7.818215271443365,1.1037823574200124e-14,4.7161609817036895e-14,"Older age is associated with higher 4th-Ventricle subcortical volume, after adjustment for sex, education, icv.","Older age is associated with higher 4th-Ventricle subcortical volume, after adjustment for sex, education, icv.",True,supported,1,fragile,fragile,False,True,0.9400711171573062,0.9400711171573062,0.1764705882352941,0.1764705882352941,weak,,0.1405618781356752,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.9400711171573062,0.1764705882352941,0.3529411764705882,,-0.1405618781356752,age,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|age association|age|volume|4th ventricle|higher|older age is associated with higher 4th ventricle subcortical volume after adjustment for sex education icv,7,llm_priority,86,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd_atomic_roi_rh_inferiortemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_mci_cn,age; sex; education; icv,997,68,rh_inferiortemporal,RH,temporal,temporal,,,temporal,lower,t,-5.346765128007603,-0.3036401219127644,-5.346765128007603,1.1116335078763325e-07,1.079872550508437e-06,"MCI is associated with lower rh_inferiortemporal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","MCI is associated with lower rh_inferiortemporal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,3,fragile,insufficient,False,True,0.896351136964569,0.6528228423101882,0.0256410256410256,0.4814814814814814,weak,0.5672425947566304,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,fragile,weak,fragile,0.896351136964569,0.0256410256410256,0.1875,0.5672425947566304,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|volume|rh inferiortemporal|lower|mci is associated with lower rh inferiortemporal cortical regional volume compared with cn after adjustment for age sex education icv,7,llm_priority,87,llm_extended
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86_atomic_roi_Left-Accumbens-area,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_MCI_8a810a8b86,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,diagnosis_binary_mci_cn,age; sex; education; icv,997,64,Left-Accumbens-area,LH,basal_ganglia,basal_ganglia,,,,lower,t,-3.5524656692131367,-0.2256350143971325,-3.5524656692131367,0.0003996104947523,0.0023250065149226,"MCI is associated with lower Left-Accumbens-area subcortical volume compared with CN, after adjustment for age, sex, education, icv.","MCI is associated with lower Left-Accumbens-area subcortical volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,3,stable_and_transferable,insufficient,True,True,0.94828134525475,0.9068834245831966,0.1428571428571428,0.3714285714285714,moderate,0.6571208851751527,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,moderate,stable_and_transferable,0.94828134525475,0.1428571428571428,0.7647058823529411,0.6571208851751527,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|volume|left accumbens area|lower|mci is associated with lower left accumbens area subcortical volume compared with cn after adjustment for age sex education icv,7,llm_priority,88,llm_extended
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01_group_summary_ventricle_csf,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01,group_summary,group_enrichment,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,age,sex; education; icv,1299,64,,,ventricle_csf,ventricle_csf,,,,higher,mean_abs_t,10.3015723583561,0.2326832907463559,,,,"Age-associated effects are concentrated in ventricular/CSF-related regions, where 9/10 regions meet support criteria.","Age-associated effects are concentrated in ventricular/CSF-related regions, where 9/10 regions meet support criteria.",True,supported,1,fragile,fragile,False,True,0.9400711171573062,0.9400711171573062,0.1764705882352941,0.1764705882352941,weak,,0.1405618781356752,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.9400711171573062,0.1764705882352941,0.3529411764705882,,-0.1405618781356752,age,high_concordance_fragile_support,volume,ADNI_baseline,group summary|group enrichment|age|volume|nan|higher|age associated effects are concentrated in ventricular csf related regions where 9 10 regions meet support criteria,7,llm_priority,89,llm_extended
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01_atomic_roi_Left-choroid-plexus,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_AGE_f50acbcf01,atomic_roi,age_association,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,age,sex; education; icv,1299,64,Left-choroid-plexus,LH,ventricle_csf,ventricle_csf,,,,higher,t,9.46747775309342,0.2421908880086809,9.46747775309342,1.3072983255448715e-20,7.68037766257612e-20,"Older age is associated with higher Left-choroid-plexus subcortical volume, after adjustment for sex, education, icv.","Older age is associated with higher Left-choroid-plexus subcortical volume, after adjustment for sex, education, icv.",True,supported,1,fragile,fragile,False,True,0.9400711171573062,0.9400711171573062,0.1764705882352941,0.1764705882352941,weak,,0.1405618781356752,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.9400711171573062,0.1764705882352941,0.3529411764705882,,-0.1405618781356752,age,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|age association|age|volume|left choroid plexus|higher|older age is associated with higher left choroid plexus subcortical volume after adjustment for sex education icv,7,llm_priority,90,llm_extended
ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE_198f984def_atomic_roi_LH_Limbic_TempPole_4,ADNI_SPM_MATCHED_FS8_SCHAEFER7_MMSE_198f984def,atomic_roi,mmse_association,ADNI_SPM_MATCHED,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,mmse,age; sex; education,2892,202,LH_Limbic_TempPole_4,LH,Limbic,temporal_pole,Limbic,,temporal,higher,t,15.249466415630536,0.2681720245938646,15.249466415630536,1.4709007017849257e-50,2.1222995840039644e-49,"Higher MMSE is associated with higher LH_Limbic_TempPole_4 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.","Higher MMSE is associated with higher LH_Limbic_TempPole_4 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.9642857142857144,0.9098905984635667,0.5384615384615384,0.7692307692307692,strong,,0.4319838449947505,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.9642857142857144,0.5384615384615384,1.0,,0.4319838449947505,mmse,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|mmse association|mmse|thickness|lh limbic temppole 4|higher|higher mmse is associated with higher lh limbic temppole 4 schaefer 200 7 network cortical thickness after adjustment for age sex education,7,llm_priority,91,llm_extended
ADNI_SPM_MATCHED_FS8_SCHAEFER7_DX_CN_AD_e23c09f7c3_atomic_roi_LH_Default_Temp_2,ADNI_SPM_MATCHED_FS8_SCHAEFER7_DX_CN_AD_e23c09f7c3,atomic_roi,diagnosis_contrast,ADNI_SPM_MATCHED,pooled,fs8_thickness_schaefer200_7,thickness,freesurfer8,schaefer200_7network,diagnosis_binary_ad_cn,age; sex; education,1554,202,LH_Default_Temp_2,LH,Default,temporal,Default,,temporal,lower,t,-13.738228880680438,-0.6749025470892502,-13.738228880680438,1.2984968000193251e-40,2.6229635360390368e-39,"AD is associated with lower LH_Default_Temp_2 Schaefer 200 7-network cortical thickness compared with CN, after adjustment for age, sex, education.","AD is associated with lower LH_Default_Temp_2 Schaefer 200 7-network cortical thickness compared with CN, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.8928571428571429,0.8565815086397986,0.6,0.8,strong,0.8132431379398369,,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.8928571428571429,0.6,1.0,0.8132431379398369,,diagnosis_or_cdr,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|diagnosis contrast|diagnosis binary ad cn|thickness|lh default temp 2|lower|ad is associated with lower lh default temp 2 schaefer 200 7 network cortical thickness compared with cn after adjustment for age sex education,7,llm_priority,92,llm_extended
ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE_ac6aba6146_atomic_roi_RH_Default_Temp_2,ADNI_SPM_MATCHED_SPM_THICKNESS_SCHAEFER200_7_MMSE_ac6aba6146,atomic_roi,mmse_association,ADNI_SPM_MATCHED,pooled,spm_thickness_schaefer200_7,thickness,spm_cat12,schaefer200_7network,mmse,age; sex; education,2892,202,RH_Default_Temp_2,RH,Default,temporal,Default,,temporal,higher,t,25.68539231298371,0.4310405131525404,25.68539231298371,3.255544432103168e-131,6.5761997528483995e-130,"Higher MMSE is associated with higher RH_Default_Temp_2 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.","Higher MMSE is associated with higher RH_Default_Temp_2 Schaefer 200 7-network cortical thickness, after adjustment for age, sex, education.",True,supported,2,stable_and_transferable,stable_not_transferable,True,False,0.9285714285714288,0.8920334556064239,0.5384615384615384,0.7692307692307692,strong,,0.4319838449947505,E3_FS8_VS_SPM_THICKNESS_DRIFT,False,stable,strong,stable_and_transferable,0.9285714285714288,0.5384615384615384,1.0,,0.4319838449947505,mmse,stable_and_transferable,thickness,ADNI_SPM_MATCHED,atomic roi|mmse association|mmse|thickness|rh default temp 2|higher|higher mmse is associated with higher rh default temp 2 schaefer 200 7 network cortical thickness after adjustment for age sex education,7,llm_priority,93,llm_extended
OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_AGE_5847b16687_composite_main,OASIS1_BASELINE_FS8_THICKNESS_KONG200_17_AGE_5847b16687,composite,age_association,OASIS1_baseline,pooled,fs8_thickness_kong200_17,thickness,freesurfer8,kong200_17network,age,sex; education,235,202,,,,,,,,lower,mean_abs_t,7.695087921961941,,,,,"Older age is associated with lower Kong 200 17-network cortical thickness in SomMot, SalVentAttn, and Cont network parcels, after adjustment for sex, education.","Older age is associated with lower Kong 200 17-network cortical thickness in SomMot, SalVentAttn, and Cont network parcels, after adjustment for sex, education.",True,supported,2,stable_not_transferable,fragile,False,True,0.942857142857143,0.6571428571428573,1.0,1.0,insufficient,,,E5_FS8_THICKNESS_ATLAS_SENSITIVITY,False,stable,insufficient,stable_not_transferable,0.942857142857143,1.0,1.0,,,age,stable_not_transferable,thickness,OASIS1_baseline,composite|age association|age|thickness|nan|lower|older age is associated with lower kong 200 17 network cortical thickness in sommot salventattn and cont network parcels after adjustment for sex education,7,llm_priority,94,llm_extended
ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_MMSE_f0bd89a08f_atomic_roi_Left-choroid-plexus,ADNI_BASELINE_FASTSURFER_SUBCORTICAL_VOLUME_MMSE_f0bd89a08f,atomic_roi,mmse_association,ADNI_baseline,pooled,fastsurfer_subcortical_volume,volume,fastsurfer,subcortical,mmse,age; sex; education; icv,1272,64,Left-choroid-plexus,LH,ventricle_csf,ventricle_csf,,,,lower,t,-2.603187011251144,-0.0682521318882114,-2.603187011251144,0.0093441197087507,0.0487970695901426,"Higher MMSE is associated with lower Left-choroid-plexus subcortical volume, after adjustment for age, sex, education, icv.","Higher MMSE is associated with lower Left-choroid-plexus subcortical volume, after adjustment for age, sex, education, icv.",True,supported,1,fragile,fragile,False,True,0.9060738346129618,0.9060738346129618,0.1764705882352941,0.1764705882352941,weak,,0.1128205267943267,E4_FS8_VS_FASTSURFER_VOLUME_DRIFT,True,fragile,weak,fragile,0.9060738346129618,0.1764705882352941,0.5625,,-0.1128205267943267,mmse,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|mmse association|mmse|volume|left choroid plexus|lower|higher mmse is associated with lower left choroid plexus subcortical volume after adjustment for age sex education icv,7,llm_priority,95,llm_extended
ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_fb416146ad_atomic_roi_CC_Central,ADNI_BASELINE_FS8_SUBCORTICAL_VOLUME_DX_CN_AD_fb416146ad,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_subcortical_volume,volume,freesurfer8,subcortical,diagnosis_binary_ad_cn,age; sex; education; icv,660,64,CC_Central,,corpus_callosum,corpus_callosum,,,,lower,t,-6.425978662975419,-0.4971128262314121,-6.425978662975419,2.524668330645066e-10,1.2429136397021863e-09,"AD is associated with lower CC_Central subcortical volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower CC_Central subcortical volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,insufficient,True,True,0.9809940174873448,0.925732127240644,0.1428571428571428,0.8181818181818182,strong,0.8837495544091634,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9809940174873448,0.1428571428571428,1.0,0.8837495544091634,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|cc central|lower|ad is associated with lower cc central subcortical volume compared with cn after adjustment for age sex education icv,7,llm_priority,96,llm_extended
AIBL_BASELINE_FS8_CORTICAL_VOLUME_AGE_afc8e85f81_atomic_roi_rh_cuneus,AIBL_BASELINE_FS8_CORTICAL_VOLUME_AGE_afc8e85f81,atomic_roi,age_association,AIBL_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,age,sex,1298,68,rh_cuneus,RH,occipital,occipital,,,occipital,lower,t,-5.815760745173417,-0.1492330313346223,-5.815760745173417,7.596660812533852e-09,4.304774460435849e-08,"Older age is associated with lower rh_cuneus cortical regional volume, after adjustment for sex.","Older age is associated with lower rh_cuneus cortical regional volume, after adjustment for sex.",True,supported,2,transferable_but_drifted,fragile,False,True,0.8999999999999998,0.6774687941367331,0.3333333333333333,0.6666666666666666,moderate,,0.2125863330376764,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,moderate,moderate,transferable_but_drifted,0.8999999999999998,0.3333333333333333,0.7,,0.2125863330376764,age,high_concordance_fragile_support,volume,AIBL_baseline,atomic roi|age association|age|volume|rh cuneus|lower|older age is associated with lower rh cuneus cortical regional volume after adjustment for sex,7,llm_priority,97,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd_atomic_roi_lh_insula,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_mci_cn,age; sex; education; icv,997,68,lh_insula,LH,insula,insula,,,insula,lower,t,-3.6688715604847615,-0.2130724160531348,-3.6688715604847615,0.0002565984970393,0.0007270290749447,"MCI is associated with lower lh_insula cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","MCI is associated with lower lh_insula cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,3,fragile,insufficient,False,True,0.896351136964569,0.6528228423101882,0.0256410256410256,0.4814814814814814,weak,0.5672425947566304,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,fragile,weak,fragile,0.896351136964569,0.0256410256410256,0.1875,0.5672425947566304,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|volume|lh insula|lower|mci is associated with lower lh insula cortical regional volume compared with cn after adjustment for age sex education icv,7,llm_priority,98,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb_atomic_roi_lh_lateraloccipital,ADNI_BASELINE_FS8_CORTICAL_VOLUME_MMSE_b901c0adbb,atomic_roi,mmse_association,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,mmse,age; sex; education; icv,1272,68,lh_lateraloccipital,LH,occipital,occipital,,,occipital,higher,t,9.092192076777126,0.2252519277713534,9.092192076777126,3.651501655752448e-19,1.0293645309457918e-18,"Higher MMSE is associated with higher lh_lateraloccipital cortical regional volume, after adjustment for age, sex, education, icv.","Higher MMSE is associated with higher lh_lateraloccipital cortical regional volume, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.9082337672252546,0.8322546707170053,0.0526315789473684,0.6666666666666666,strong,,0.392566854921748,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.9082337672252546,0.0526315789473684,0.8235294117647058,,0.392566854921748,mmse,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|mmse association|mmse|volume|lh lateraloccipital|higher|higher mmse is associated with higher lh lateraloccipital cortical regional volume after adjustment for age sex education icv,7,llm_priority,99,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6_atomic_roi_rh_superiorfrontal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_AD_0f6485a0b6,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_ad_cn,age; sex; education; icv,660,68,rh_superiorfrontal,RH,frontal,frontal,,,frontal,lower,t,-7.881820306508163,-0.5264864977799093,-7.881820306508163,1.3523679600599702e-14,3.8317092201699157e-14,"AD is associated with lower rh_superiorfrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","AD is associated with lower rh_superiorfrontal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,4,stable_and_transferable,fragile,True,True,0.8775150462088591,0.8340267969614841,0.0526315789473684,0.7786561264822134,strong,0.7794241284915825,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E2_ADNI_TO_OASIS_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,stable,strong,stable_and_transferable,0.8775150462088591,0.0526315789473684,0.84375,0.7794241284915825,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary ad cn|volume|rh superiorfrontal|lower|ad is associated with lower rh superiorfrontal cortical regional volume compared with cn after adjustment for age sex education icv,7,llm_priority,100,llm_extended
ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd_atomic_roi_rh_middletemporal,ADNI_BASELINE_FS8_CORTICAL_VOLUME_DX_CN_MCI_33363e6dbd,atomic_roi,diagnosis_contrast,ADNI_baseline,pooled,fs8_cortical_volume,volume,freesurfer8,cortical_regions,diagnosis_binary_mci_cn,age; sex; education; icv,997,68,rh_middletemporal,RH,temporal,temporal,,,temporal,lower,t,-5.995450863171612,-0.3417383364244438,-5.995450863171612,2.8392415519992772e-09,3.8613685107190186e-08,"MCI is associated with lower rh_middletemporal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.","MCI is associated with lower rh_middletemporal cortical regional volume compared with CN, after adjustment for age, sex, education, icv.",True,supported,3,fragile,insufficient,False,True,0.896351136964569,0.6528228423101882,0.0256410256410256,0.4814814814814814,weak,0.5672425947566304,,E1_ADNI_TO_AIBL_VOLUME_TRANSFER; E4_FS8_VS_FASTSURFER_VOLUME_DRIFT; E6_FS8_VOLUME_VS_THICKNESS_SENSITIVITY,True,fragile,weak,fragile,0.896351136964569,0.0256410256410256,0.1875,0.5672425947566304,,diagnosis_or_cdr,high_concordance_fragile_support,volume,ADNI_baseline,atomic roi|diagnosis contrast|diagnosis binary mci cn|volume|rh middletemporal|lower|mci is associated with lower rh middletemporal cortical regional volume compared with cn after adjustment for age sex education icv,7,llm_priority,101,llm_extended
